mass_ratio chirp_mass phase geocent_time
0.7850656714258157 31.82508763888343 4.858264379898939 1126259462.4142797
0.7560383644662216 31.591218592411924 4.788719471780565 1126259462.4144416
0.844633588176685 32.114384163030195 1.7683494888375249 1126259462.4141781
0.7810211128973032 32.294481268886464 1.3826478547831234 1126259462.4138536
0.6993147938533311 30.865295243275913 1.5086121232077123 1126259462.4143324
0.942183454343919 31.29149770870544 5.298618487566851 1126259462.4148653
0.9967106741748961 32.115244943577295 1.664661790494234 1126259462.4138706
0.8557003475510121 32.46556607142116 4.809303388513963 1126259462.4140496
0.7341456319242714 31.380427543418985 4.7557851248968666 1126259462.414248
0.9872708924749225 30.75324152685686 2.3302650274067087 1126259462.4148762
0.8447574119336114 30.849869733160443 2.1760601306455944 1126259462.4148612
0.7169031717591696 32.00959522718685 1.2751658221254591 1126259462.4138684
0.7347098929854725 31.523602746549674 1.378836946059489 1126259462.4139075
0.7193220464182186 30.81221291916283 1.6984188643156075 1126259462.4145107
0.7533741001154424 31.9134294214459 4.682391157864583 1126259462.4142547
0.8045559053457347 31.94920445995786 1.6999063159312853 1126259462.4143834
0.7151429698559066 31.363587282943428 4.694374094421721 1126259462.4143424
0.856378622596697 32.231603290436944 1.644094170335925 1126259462.4138854
0.9243676701881569 31.764579802574545 1.9525364939803853 1126259462.4145954
0.9563297142998399 32.43759507109465 1.73491576366024 1126259462.4139478
0.908943462746845 31.688026750116983 2.0769795401523696 1126259462.4147015
0.9815211023263357 31.000715932517195 2.0955272074833986 1126259462.414398
0.8577541311234598 30.72003000716925 2.1957415869820904 1126259462.414816
0.7748163989770515 31.22455415030175 4.998496881672756 1126259462.4146554
0.7561778124481046 32.13077990508068 1.3350862153790752 1126259462.413746
0.7867817614079551 31.124220523916968 4.920264168226609 1126259462.4142058
0.9096358213169707 32.259298696098824 5.012956698823677 1126259462.4143698
0.789331311925259 30.715049759540353 1.966236188438899 1126259462.4146018
0.8160973092787484 30.942847682771063 5.029242064606182 1126259462.4143288
0.76180245217132 31.468251910392983 1.6392258577523637 1126259462.4141107
0.8283246897958678 31.783751187013742 1.6664345683913064 1126259462.4142048
0.8668674254884139 31.167757064305714 5.021207039757814 1126259462.4142616
0.7300898411896741 31.95373291950599 1.2985426002632308 1126259462.4137888
0.8440587606891006 30.850354644355985 2.0261204475076617 1126259462.4146163
0.8966976178287013 32.3381702131371 4.753896487348907 1126259462.413983
0.9308188967371547 32.32463044812549 1.6058871547867262 1126259462.4138007
0.8133626965540104 31.82090821481532 1.5553086525691358 1126259462.4138544
0.7007349157413902 31.33662863793042 4.470724106053508 1126259462.4140565
0.9422193568215467 32.1921596518163 1.6608117786798247 1126259462.4139688
0.7728577694980395 32.19884869925533 4.64163223091723 1126259462.4140952
0.7692231718385344 31.480416941874118 1.7360969131525 1126259462.4143076
0.6911599721351573 31.396285391071952 4.394400904581525 1126259462.413956
0.9130221522668045 30.83369347061502 5.314624030989308 1126259462.4145963
0.8082505693281374 31.414967898609962 1.935616340762656 1126259462.4145823
0.9241888845641618 31.07654944140111 5.206986854869552 1126259462.414377
0.7929447116428316 30.928006843504477 5.054780839930731 1126259462.414433
0.9898426748456663 31.011738109959424 2.298533370368449 1126259462.4149408
0.8468018876256775 31.69670530756081 1.9515821417111405 1126259462.4145355
0.9959168368890207 31.4577411636628 5.22786488797179 1126259462.414417
0.7376291305078377 31.279600888293487 4.704657071496093 1126259462.4143062
0.8463518079591048 31.13742013536366 2.091270614430962 1126259462.4146552
0.7328715292611598 30.96265549118147 1.7311431919917082 1126259462.4145353
0.8447649047964558 31.439539953280523 1.9940102029370772 1126259462.4145052
0.7480894496560005 31.900250644859995 1.4711908142779122 1126259462.4141579
0.9443401478251365 32.135026064405324 1.6695999038404155 1126259462.413954
0.9479689460184787 32.13006252530988 1.9391052173963486 1126259462.4145124
0.9796711465726814 31.754834734331972 2.051690024880475 1126259462.4144561
0.8427978124143323 30.995909555225662 5.1668095154482225 1126259462.4146957
0.9329354384723356 31.5088543893191 1.9596741440432721 1126259462.4142022
0.861517176519067 32.21496052475078 1.744610160987493 1126259462.4141097
0.8739450306710592 31.975923115316625 1.6678730774917236 1126259462.413867
0.8393904944076618 30.880028131344798 2.032915836513219 1126259462.414497
0.860386913751384 31.80153861202996 1.864542183346493 1126259462.4145217
0.9688675610253572 31.704936171477215 2.1096104885720766 1126259462.4147081
0.9308796578651175 32.133350481048396 4.9199002030817995 1126259462.4142852
0.8857888103500176 32.4773878528534 4.814338982212124 1126259462.4139733
0.9779584347620003 31.00872773735468 2.1165923456665365 1126259462.4146483
0.7099903464232211 31.135678329708234 1.5233781139488185 1126259462.4143486
0.8959175036922395 30.993910452083853 5.279098060735799 1126259462.4145577
0.794723178222631 31.736559839355667 1.757967858699792 1126259462.4143004
0.916482625736138 31.654328383985487 1.9255422526891097 1126259462.414522
0.7383063544887851 30.85137239674597 1.7284342182437389 1126259462.414413
0.8212045275761539 32.1776138535762 4.739350290024789 1126259462.4141455
0.7195949812530636 31.77008536527554 1.3055015106188728 1126259462.4139397
0.828823327921764 32.23617541972427 1.6512529055222198 1126259462.4142199
0.9709325427744554 31.619533164891326 1.8798733607521534 1126259462.4140642
0.9361393023323192 31.803722871464462 1.7469035950498255 1126259462.4139695
0.767652543835276 31.131542125243076 1.8330509566477557 1126259462.4146132
0.985945038431163 31.0881788034437 2.2593156364992537 1126259462.4147797
0.9018773308014578 31.041512950834903 5.15505404658013 1126259462.4144804
0.9269444080662186 31.30571724947557 1.9824768133617003 1126259462.4142425
0.9821873839086502 31.3069146204691 2.189997797725077 1126259462.4148672
0.8952598061410002 31.824295164658636 1.855245168846644 1126259462.414443
0.9189388792817003 31.1760797525795 1.9623974730352616 1126259462.4142745
0.7952913580390577 30.96051767213982 5.120196690328432 1126259462.4146056
0.7374020500018927 31.814912759476943 1.4094294292545122 1126259462.4140751
0.7337053947175556 31.72134979335857 4.631160816340854 1126259462.414219
0.9108392280698605 31.840783935356104 1.9428399584800715 1126259462.4143007
0.7799260109988828 32.104481761738 1.5419224977124764 1126259462.4140186
0.9030478399140326 31.700637708364294 4.983086213995951 1126259462.4140608
0.9621325149504265 32.36107673769953 4.772554205811193 1126259462.4138138
0.9240943089327323 31.225661172303848 1.9465914581046884 1126259462.4142482
0.8952465684274407 32.12642681275012 1.8864297328616606 1126259462.414392
0.9374985274496395 31.03218686285527 2.0425224622386837 1126259462.414399
0.7896669001334535 31.06325470599411 5.066384058178142 1126259462.4146771
0.8987322437336658 31.96958783746737 1.807717261428499 1126259462.4140558
0.8910534238103764 32.12254148731624 1.746242332249187 1126259462.4142683
0.9167015940762452 31.797851026954998 5.070747449222797 1126259462.4145465
0.8840302299383099 32.35383032831822 4.912383078859537 1126259462.414265
0.8277173942920519 31.288941903779232 2.0122004240706763 1126259462.414722
0.8708548190927106 32.053557296674605 4.904650283393394 1126259462.414058
0.7825879834616911 32.172305777039206 4.612297177388173 1126259462.4140027
0.7234305470873466 31.863474366714584 4.477891937190487 1126259462.4139721
0.9353111367072682 32.08867981323754 1.6925064530746112 1126259462.413865
0.7679296693936303 31.183230094522933 1.8250232360111243 1126259462.4145932
0.9249420752311059 31.88538134409914 1.9299304688860202 1126259462.4145434
0.8969270702194013 32.07356883266883 1.8299696118262943 1126259462.414151
0.9793966890970485 31.80947332337477 1.8723676302198236 1126259462.4143777
0.9139069052812159 31.989992145048536 1.681251624892718 1126259462.4139273
0.983133782414289 32.49601744958454 4.936175870200753 1126259462.4141598
0.9699648845874848 31.251480759939408 5.318951411220146 1126259462.4148462
0.9048993325291379 31.600792007815862 2.079675150160372 1126259462.4146512
0.8600412842687881 31.658027075868755 1.7239147240071238 1126259462.4141319
0.7297617860194201 31.00681169015464 4.8260819833854525 1126259462.4144273
0.958684933954046 31.51034549763033 5.026983236304433 1126259462.4141002
0.763616362184557 31.302527626714827 1.7817578522077786 1126259462.4144523
0.83803361499262 31.161134749070875 2.0758956093788585 1126259462.4147286
0.8232228401188738 31.279455317135476 5.139286433750623 1126259462.4146035
0.8899825507639115 30.96552195243309 5.2004564984844865 1126259462.4145885
0.7297631044540632 31.46399184493884 1.536175362074215 1126259462.414166
0.9085098475482862 32.11685032362534 1.8718829195432498 1126259462.4144502
0.9008661801645095 32.274411889237726 1.6175982980202053 1126259462.4138243
0.992303323566925 30.976182014193345 5.349803977890491 1126259462.414823
0.8328742684056367 31.602932004869622 1.9378047236057834 1126259462.414555
0.7897718431019114 31.48201274258007 4.861154935353997 1126259462.4141421
0.9914311042778254 31.81588181278024 4.936840861692395 1126259462.4141529
0.7025523405841047 31.578258961315026 4.448840234142408 1126259462.4139962
0.893225022676569 31.98797481058453 5.0666736758595805 1126259462.4144208
0.9586837058643665 31.257533077838026 1.9603431423124082 1126259462.4143298
0.8311778092117562 31.31386321741691 2.0196006199083616 1126259462.4146905
0.9855783405761583 31.925524022847988 1.748987667838561 1126259462.4139283
0.7546156997843838 31.710513624799248 1.5476513011974478 1126259462.4140592
0.9287320782150944 32.253296062803344 1.8062813449048853 1126259462.4141047
0.9470823756133228 31.045471742416787 2.1652973295875304 1126259462.4145558
0.9474925745680651 31.026274433535963 2.0860449449097365 1126259462.414426
0.8934206378230363 31.921778449006972 1.863257610024757 1126259462.414464
0.9188169108682718 32.31579676767255 1.6986914875400856 1126259462.4139092
0.8804896690994526 31.856285575384177 1.8462800374710333 1126259462.414448
0.9551719886562136 32.419372963186476 4.933385940680685 1126259462.4142785
0.836984205993514 31.524088141590322 5.069826771492982 1126259462.414627
0.8774175642154258 31.165492369832666 5.136529679248387 1126259462.4143414
0.8036442645852091 31.31823450213291 1.7125883142953788 1126259462.4141083
0.8271435577562308 31.31750532996676 4.915097224338984 1126259462.4141326
0.9447310086610672 32.101848048849334 5.079807970689378 1126259462.4143949
0.7818007041009929 31.483456458164433 1.5948579362799546 1126259462.4141037
0.9701244215540228 32.42102556987322 4.857459866090536 1126259462.4139252
0.7991323394828103 30.9514237398575 5.124754590364525 1126259462.4146888
0.7500535294893482 31.66396378098434 1.4489798578454378 1126259462.4140222
0.9734543432342408 31.607699016243593 5.265886515585483 1126259462.4147463
0.9624018637117056 31.6965307338038 1.8493890920318263 1126259462.4142764
0.7979878820788242 31.323450327285403 4.891606570046784 1126259462.4143698
0.9878276976506195 31.027807013765415 5.3117376895765736 1126259462.4147658
0.7446050648445829 31.960542145347446 1.370061157827897 1126259462.4138863
0.844547582358391 31.732491336692295 1.9194398575502902 1126259462.4145525
0.8400742382543803 31.936718373420884 4.942408883932219 1126259462.4144306
0.9219416827282778 30.919485673258123 2.16747117220733 1126259462.4147558
0.968916026156164 31.864326431355877 1.764310129649747 1126259462.4139552
0.762446155207917 31.70849322935796 4.658792479891323 1126259462.4139502
0.8004195141633403 31.50801015587847 1.8611603156135108 1126259462.4145572
0.9735907385564798 31.80988184159076 5.094726285080245 1126259462.4142363
0.9717904810398779 31.718006001646554 5.147605920005732 1126259462.4146266
0.8002550274961031 31.905370266226907 1.6345893088532635 1126259462.4142492
0.9120566433011508 31.805631766031336 4.945256426611408 1126259462.4140105
0.7307389161923996 31.463870896814395 1.4234364874068137 1126259462.4140038
0.9020205662730312 31.482371739085483 2.017859924519861 1126259462.4146705
0.9378760550855553 32.079075929712936 1.6977214926127875 1126259462.41401
0.9082222479519773 31.549121585465336 1.8147482956531944 1126259462.414088
0.8292136473295242 30.966294213459378 2.0227585073377448 1126259462.4145367
0.8891250864402906 31.825568717567393 5.069427990521091 1126259462.4145598
0.9059892458622278 31.802033181706136 1.9399108628177004 1126259462.4143002
0.8441211026103683 32.3288134210367 1.6286427233601692 1126259462.4141233
0.7036280832116025 31.45674875134119 1.3653439649375603 1126259462.4140723
0.8173849886337334 31.273259126975386 4.901254493482321 1126259462.414183
0.8345192410106507 31.38354044514294 1.829499134627802 1126259462.4144156
0.8894213455459994 31.970864229331358 4.9325266905660605 1126259462.4143329
0.9798678077048193 31.56749055342739 5.00423190577479 1126259462.4140859
0.9255386832013568 30.994338003219827 5.216196653036704 1126259462.4145448
0.8054176703427918 32.32661709645097 1.5071779287788525 1126259462.4139252
0.8519753593581199 30.934190247635865 5.229282322422968 1126259462.4147356
0.7757726881092148 31.560813470490398 1.5467815695718996 1126259462.413983
0.8941549729891329 31.234878062838945 5.270913580344083 1126259462.4146264
0.9990207921781294 30.99306952544091 2.2319866405892 1126259462.4146867
0.8694150380754706 31.690694715362007 5.128981054243528 1126259462.4145932
0.78569351194405 31.743992378201856 4.755377331501556 1126259462.4142382
0.7393287034955 31.28428458923629 4.665933550906938 1126259462.4141355
0.7473734889062856 31.902009838903325 1.4023254813114978 1126259462.4139707
0.857427904941191 32.10494297530816 4.862468283017469 1126259462.4142697
0.7533664505390173 31.261886830865215 1.7320967768946758 1126259462.4144871
0.7545525596718401 31.246612650381785 1.6672500413931732 1126259462.4142094
0.8394355423164755 32.096440158705846 1.6765289334570954 1126259462.4140067
0.7395316743652487 31.66435572379539 1.5284852202546397 1126259462.4142327
0.9836045820103931 31.934246919407993 5.006938205818852 1126259462.4140825
0.7867328624155547 31.590970759838996 4.782144981640494 1126259462.4140358
0.9660370006649011 31.91148113398635 4.885306523815469 1126259462.4139724
0.8422507674039932 31.45184007677625 5.115146330772921 1126259462.4146657
0.9593350581541205 31.38639679687234 2.017178173827868 1126259462.4145799
0.9267493739290933 32.495689520737244 1.6129694449100285 1126259462.4138508
0.7901684601329377 31.165643914981388 1.9122057771041223 1126259462.414633
0.7341526328070777 31.04821362334116 4.791578473349044 1126259462.4143133
0.9591303107248326 32.177267723219764 1.7739812979072775 1126259462.4139786
0.8322690179161835 32.36891994927803 1.5489435860086698 1126259462.413972
0.8700961780719175 31.190609500201546 5.107948184020534 1126259462.4145353
0.9564288885398224 31.203379484476553 2.0029360767350526 1126259462.4144347
0.7924282372446548 31.51909821536211 4.76563114651979 1126259462.4140096
0.8294843660527031 32.28749099852646 1.6311607746501038 1126259462.414052
0.9521607522278017 31.633857543463936 2.075576644808613 1126259462.414519
0.882694420240592 31.693970148334007 1.822184763825279 1126259462.4143467
0.9819756882393698 32.48017663166387 4.910789501335777 1126259462.414217
0.9096727047006188 30.954866036891094 2.135434285198418 1126259462.4147158
0.9967596275968881 31.799613576149977 1.8033744500223277 1126259462.4141552
0.7103272818941259 31.291564879302484 4.6105462223437685 1126259462.4141877
0.9102581014372003 31.195325605383207 2.129244404851404 1126259462.414789
0.9708720096103086 31.157319449248757 2.1183344553673247 1126259462.4147089
0.7588628713254715 31.97708341444618 1.4517036543259028 1126259462.41403
0.9430300138611175 31.235209525042535 5.3230072434976465 1126259462.4146643
0.8501760529321041 32.07956025362319 4.862861224639501 1126259462.4140606
0.753824087462797 31.430087796081626 1.5729184483099061 1126259462.4142332
0.9855338558093717 31.556176015105688 5.2835416397659865 1126259462.4146926
0.8035327797084042 31.221122813117482 4.922235527343374 1126259462.4141986
0.801584081710168 31.85386710957885 4.829305853492495 1126259462.414135
0.9027959702255233 30.943385598339027 2.204267791855304 1126259462.4147434
0.8884132960818671 32.203236388009294 1.8085853922192072 1126259462.4142146
0.9970164577265038 31.344681607922688 2.1713744092637945 1126259462.4148238
0.8192593027829157 31.327129582518356 4.954402161433821 1126259462.4144115
0.9806202292179678 31.183816267457853 2.07649845172402 1126259462.4146185
0.724187235780825 31.35918507199976 1.5394790641377585 1126259462.4142911
0.8809341734966816 31.733645760870235 1.8390593705261953 1126259462.414401
0.9603780071973287 30.94695840786531 2.2472782445321906 1126259462.4148586
0.9662178641592201 31.688298805861184 1.8190112451941995 1126259462.414042
0.9270948529026399 32.472228823131516 1.6202492398970163 1126259462.4138596
0.9896207717850992 31.08382508750419 2.1988042461775037 1126259462.4148276
0.7854755406710561 31.736393418398983 1.559657069692699 1126259462.4139392
0.9275983697551169 32.13329944490039 4.84950251059913 1126259462.4138987
0.9970012545691205 31.12091567717941 2.0622633192021516 1126259462.4145305
0.8136767116855065 31.71570583191466 4.934355009443139 1126259462.414276
0.9022723238696138 31.287513668573567 1.966817937135693 1126259462.4142678
0.8641612385096318 31.863560810584655 1.6954076941542466 1126259462.4139438
0.8230556111435288 32.00406712406344 1.752171787888003 1126259462.4143062
0.951381666175924 32.465485189751654 1.7355424551278533 1126259462.4141703
0.7853355416444101 31.02974147676777 4.978119327569647 1126259462.4144933
0.8549385588091234 30.972501432945233 2.1275713804031025 1126259462.4147468
0.9860494010316219 31.74763366156349 1.9092152349327576 1126259462.4141338
0.8815451494783746 31.370495338610034 2.0558973314995335 1126259462.414727
0.9694475905758184 31.92604248884238 1.964085320631734 1126259462.4143267
0.9534276138397857 30.944913092876693 5.274237550711125 1126259462.4145412
0.8241265576336604 31.527739374180097 4.840829758158556 1126259462.4140472
0.849197959931234 32.06683318676835 1.5967490214203988 1126259462.4138916
0.861881308032014 31.64241963640556 1.735472388775382 1126259462.4140248
0.8811281775919444 31.9990098600501 4.97628850182688 1126259462.4144177
0.9156929162935397 31.79852307298367 4.977732230351479 1126259462.4143374
0.7328420319854481 31.14118803174808 1.5808883896743007 1126259462.414216
0.8123305069370198 32.211661642154276 1.595915465532427 1126259462.4140303
0.7993868207276301 31.69544002692531 4.928638375408151 1126259462.414396
0.943951234350964 32.425586266290736 1.7100560931931748 1126259462.4141252
0.8138730090680251 31.315970596045187 4.923908522306636 1126259462.41417
0.8527742432393808 31.315634025361494 1.8526637129903925 1126259462.4143445
0.9697716977182775 31.541610699086664 2.079334204812191 1126259462.4144692
0.8671412311315417 31.09246319148856 2.0835717316559537 1126259462.414741
0.7505244742387709 31.664084331062867 1.5652351202983206 1126259462.4142551
0.9979394381847777 31.550368367206946 1.9805218065305616 1126259462.4145308
0.9576267118164042 31.736825223825704 5.109205583864083 1126259462.4142683
0.8293808871803552 31.289783355891142 4.977998338919773 1126259462.414399
0.9001089862618474 32.2652631727469 1.6548624962466636 1126259462.4138792
0.9725499263124366 31.241545766737115 5.341921028007142 1126259462.4147005
0.9749549150886115 32.03338874577951 5.1167630857875865 1126259462.4144974
0.7799148680899306 31.99699962246698 4.636230477720584 1126259462.413913
0.9040348880095093 30.957157988987696 2.159682509232151 1126259462.4146292
0.8683242415832375 31.988159450904302 4.99446073459906 1126259462.41444
0.7678495468159483 31.20941669064984 1.7946935033578744 1126259462.4144297
0.7924741328909939 32.17931915379018 1.5328098764253235 1126259462.4140196
0.9687223590212473 31.64279129516638 1.885646983026437 1126259462.4140983
0.8671657389077706 31.943936601975288 1.8424400908956289 1126259462.4142487
0.9451238752644953 31.574906958064073 2.041784318958084 1126259462.4146707
0.8387025485135584 31.524299806663834 4.910681316299441 1126259462.4140866
0.8754944245529277 32.40997896885936 4.827650574834213 1126259462.414129
0.8867874670091147 30.995248615933715 2.0986456737052084 1126259462.4145365
0.9349870546874467 31.43123445685461 5.262694933130677 1126259462.4147682
0.9368008954412473 32.39294212351873 1.7730902367953882 1126259462.4142375
0.9172064778668481 31.052086617242768 5.22448623723579 1126259462.414621
0.9342321615905511 32.462914964169286 4.8428165083417065 1126259462.4139693
0.7262805938899124 31.410435251702953 1.5211430409718307 1126259462.414191
0.7641087245658233 31.03058596334466 1.7466031702039735 1126259462.4143448
0.8906398639289697 31.66056577639304 5.137111254200835 1126259462.414635
0.9850358662798192 32.31585240473223 1.8024800828258338 1126259462.4142823
0.821831649684012 31.51274730301649 1.7698004256851687 1126259462.414359
0.9560053042716474 31.58991350270128 2.0242239172149588 1126259462.414359
0.8706933120498032 31.254416731939195 2.0751132017085774 1126259462.4147458
0.8921235329873693 32.16766896620538 1.8197837108859694 1126259462.4142208
0.9061122973980158 31.520617639387677 1.8393967891598475 1126259462.4141135
0.8797471085369004 31.876681601383805 1.7087608500846163 1126259462.4139526
0.8518943294659668 32.10401669788586 1.7847961286058793 1126259462.4143043
0.9651124938087892 31.820559160627962 5.182405057411907 1126259462.4145372
0.886081067373399 32.47723773943889 1.636968616848346 1126259462.4140208
0.9592514321007835 31.149322602821165 2.114026822331688 1126259462.414468
0.784659024231738 31.36058997924733 1.6613083094532686 1126259462.414107
0.9083508925843566 32.38553461022991 4.829069880722134 1126259462.4139528
0.9713388301832246 31.56082177920448 1.9062207472108386 1126259462.414131
0.7983100378649636 32.04707157025917 4.7394958536793155 1126259462.4141653
0.8840563942416451 31.73304700603644 1.7466530183878435 1126259462.4140074
0.8167755897203093 31.648018122128665 4.862424552234484 1126259462.4140785
0.8303389545193793 31.49784919432711 4.977682455568998 1126259462.41447
0.9156776623014056 31.207628369685786 2.0988862628648186 1126259462.4144948
0.8360520031944084 32.27246068232281 4.7932893256040385 1126259462.414086
0.7419914512101844 31.612025129446724 4.668053004128679 1126259462.4142141
0.9089941599594135 31.371075931410484 1.9065583506547843 1126259462.4141965
0.9501885132946257 31.38448091254326 2.043391929210751 1126259462.4146335
0.8369795976308734 30.94222587045484 2.032410456183184 1126259462.4145582
0.8506429931027346 31.545714827102504 1.8450033999399293 1126259462.414181
0.827118547256374 31.682611433173864 1.8718966520985154 1126259462.4144351
0.8846839295493392 32.308339306414254 4.842539410518274 1126259462.41417
0.9932936648889181 31.12977444696355 5.375541043169665 1126259462.4148552
0.9923064052607582 31.83434171995851 5.077700285517168 1126259462.4144986
0.8201367097952118 30.997723974047226 2.0218145034811865 1126259462.4146295
0.7863429705384362 31.438261036499984 1.8035737515131869 1126259462.4143937
0.8969403238050504 31.70478091507139 1.7627787718510695 1126259462.4140441
0.9240877144527617 32.43570583284785 4.787123273226368 1126259462.4139752
0.8654912875029079 31.813509779334854 1.802296342490126 1126259462.4141088
0.7453681941213344 31.45613019234781 4.764894785938358 1126259462.4142916
0.7947271653667073 30.966161847503443 1.9332835065905345 1126259462.4145582
0.9589773744569048 31.006986273962376 5.322885198448394 1126259462.414767
0.8695978957321828 32.02055039314383 1.82951471768664 1126259462.414407
0.8059085491601866 31.837660380207286 4.7086300607897735 1126259462.413944
0.7829635221620181 31.945992851235122 1.5975907684997832 1126259462.4141047
0.8585224852745859 31.517164654137144 1.9154912676293407 1126259462.4145522
0.9153317763879255 31.182434802332875 2.113956795614085 1126259462.4147441
0.745502198839066 31.073444326600107 1.6836894267872227 1126259462.4143481
0.9717818867575745 31.197270647639133 2.205187635769337 1126259462.414839
0.9179453376117189 31.046123419233382 5.293188333631069 1126259462.4147635
0.8252902065419596 32.01482028658033 1.569418868117678 1126259462.4139285
0.9509040181021535 32.40590398738409 4.926439387689319 1126259462.4141326
0.8255214459854324 31.02828955841218 2.0316920873352977 1126259462.4146318
0.9815935931561806 32.44463358683881 4.924647535332998 1126259462.4142184
0.8940316730474961 31.690243744641318 1.9568648417959742 1126259462.414347
0.9648679278805345 32.37342261996494 4.943506657789633 1126259462.4142666
0.9677162137307036 32.07933622959623 1.7135246693385897 1126259462.413968
0.8814745170379613 32.237216835522446 1.7007524329573502 1126259462.413988
0.9597894596261072 31.437800716995866 1.920616633747414 1126259462.41418
0.9970608626573942 32.1165929123087 1.8447417651184277 1126259462.4141033
0.7696465135846604 31.618967042958886 4.717031477719503 1126259462.414182
0.8786532224419603 32.0607054827027 1.6484439763297007 1126259462.4139254
0.8489122028497214 31.162723395995297 5.194423640887419 1126259462.414589
0.8358550446016466 31.564512207849607 1.7119785992280243 1126259462.4140768
0.8343017538602584 31.023933923369903 2.0543350922317227 1126259462.4146464
0.7373607984717896 31.233406774966724 1.6357185752576182 1126259462.4143362
0.7424839900666318 31.529560968631245 1.5670346108872202 1126259462.4141927
0.9645053060480371 31.753644546761656 1.8518108567106266 1126259462.4140594
0.9862441820253898 31.45869071969272 2.140513557190838 1126259462.4146154
0.9885881207539426 31.83106171428771 1.9524375207295839 1126259462.4145255
0.794140604992281 31.09764271615385 4.980841811972376 1126259462.414474
0.7992643429954769 31.04899103877104 1.881811691441194 1126259462.4144068
0.9244780853618788 32.21656474615297 1.8487706828497341 1126259462.4143586
0.7735085561421569 31.162547223730936 1.7763190106058357 1126259462.4143305
0.7829315250658371 31.504396317905137 1.7723790149566403 1126259462.4143746
0.8344666344937912 31.802364822888478 1.8523565123725856 1126259462.4144428
0.8204844678753508 32.092961530354884 1.6876786003290762 1126259462.4141817
0.9136943254800136 31.394460178709227 5.171647066115704 1126259462.4143846
0.9311509417111553 31.373952438836042 1.9124509964326961 1126259462.4142504
0.865673283593821 31.937992597586263 4.945094015920162 1126259462.414155
0.7979296484605606 31.550255142802584 4.892046334707888 1126259462.4144137
0.8360251796212067 31.394981121251718 1.8152351445557373 1126259462.4141681
0.7838879473151168 31.162374066478314 1.8708004421604998 1126259462.4145641
0.8554036268054613 32.27251222848405 4.780608685094238 1126259462.4139602
0.8655638815448703 32.38386090513103 4.803722599265979 1126259462.414091
0.999691463842284 32.037090115363505 1.811964165803377 1126259462.4142663
0.9269596812084655 31.81281524258612 5.154877980251245 1126259462.414588
0.8457544038390465 31.96958806003335 1.656739081721315 1126259462.4141107
0.9517835613983276 32.44513414425422 1.7535772753216425 1126259462.414181
0.8569430819152332 31.20283145146909 5.214722403718261 1126259462.4147315
0.879462650191206 31.799560150434512 1.7469481541057748 1126259462.413999
0.8714814587177715 31.531695671685785 1.86708625231575 1126259462.4144166
0.7815863168249354 31.254953322503635 4.882821171439386 1126259462.4142282
0.8679712275899901 31.42182492242201 2.0482366931450464 1126259462.4146192
0.7893188655983445 31.512628926941286 1.8019426325357868 1126259462.41446
0.806069022675252 31.01090912613985 1.9074752763334668 1126259462.4144385
0.9883153821082566 31.79045871638532 1.8106711272371 1126259462.4140224
0.8521453239057569 31.259834087425563 1.8965722984412585 1126259462.4144318
